trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
15,False,"{'a': 0.128, 'e': 0.45}",20,5,-22.72412366589166,"{0: 13, 1: 0, 2: 0, 3: 2, 4: 0}",1
16,False,"{'a': 0.45, 'e': 0.405}",20,0,-98.7156655396789,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
17,False,"{'a': 0.8, 'e': 0.5}",20,0,-53.097526667883486,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
18,False,"{'a': 0.8, 'e': 0.5}",25,5,4.615779263887679,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
19,False,"{'a': 0.512, 'e': 0.45}",20,1,14.724650488226077,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
20,False,"{'a': 0.722, 'e': 0.405}",20,0,-9.565076805306118,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
21,False,"{'a': 0.8, 'e': 0.5}",20,11,-25.217626785825928,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
22,False,"{'a': 0.162, 'e': 0.45}",20,0,-46.15706754901841,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
23,False,"{'a': 0.8, 'e': 0.5}",20,6,13.608854667956356,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
24,False,"{'a': 0.392, 'e': 0.45}",20,0,-39.228462884693826,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
25,False,"{'a': 0.8, 'e': 0.5}",25,9,-26.064270766463757,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 1}",1
26,False,"{'a': 0.32768, 'e': 0.45}",30,7,-16.727553781980518,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 1}",1
27,False,"{'a': 0.47022222222222226, 'e': 0.405}",35,0,-9.328053094251569,"{0: 32, 1: 1, 2: 1, 3: 0, 4: 1}",0
28,False,"{'a': 0.8, 'e': 0.5}",25,12,4.858881409209576,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
29,False,"{'a': 0.21632000000000004, 'e': 0.45}",20,0,-38.143683624014045,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
30,False,"{'a': 0.8, 'e': 0.5}",20,0,-10.377498290912127,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
31,False,"{'a': 0.8, 'e': 0.5}",30,0,-66.11399097069584,"{0: 24, 1: 2, 2: 2, 3: 0, 4: 2}",1
32,False,"{'a': 0.8, 'e': 0.5}",30,13,12.417395810847474,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
33,False,"{'a': 0.2568888888888889, 'e': 0.45}",30,1,24.857624207450193,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 0}",1
34,False,"{'a': 0.7475555555555556, 'e': 0.405}",35,13,-23.623663346455135,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 0}",1
35,False,"{'a': 0.3160816326530613, 'e': 0.36450000000000005}",20,10,-0.6159559107103816,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
36,False,"{'a': 0.2, 'e': 0.32805000000000006}",20,10,-23.11976580140312,"{0: 7, 1: 1, 2: 1, 3: 1, 4: 0}",1
37,False,"{'a': 0.2, 'e': 0.29524500000000004}",20,10,20.11487225259342,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,False,"{'a': 0.2, 'e': 0.2657205}",25,13,3.6146186271150484,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
39,False,"{'a': 0.18432, 'e': 0.23914845}",20,10,-2.78256729588873,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
40,False,"{'a': 0.2, 'e': 0.215233605}",25,12,25.576253637426817,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,False,"{'a': 0.21632000000000004, 'e': 0.1937102445}",20,13,1.3607380416527324,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
42,False,"{'a': 0.098, 'e': 0.17433922005}",20,10,20.809110688012876,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,False,"{'a': 0.2, 'e': 0.156905298045}",20,11,5.675384449340106,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
44,False,"{'a': 0.162, 'e': 0.1412147682405}",30,21,2.784457101859892,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
45,False,"{'a': 0.072, 'e': 0.12709329141645}",20,12,11.692230140512208,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,False,"{'a': 0.128, 'e': 0.114383962274805}",25,14,21.779723294395268,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,False,"{'a': 0.15488000000000002, 'e': 0.10294556604732451}",35,23,22.11426503625486,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,False,"{'a': 0.09404081632653062, 'e': 0.09265100944259205}",20,9,21.584590044943386,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,False,"{'a': 0.24200000000000002, 'e': 0.08338590849833284}",25,16,11.166728437157373,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
50,False,"{'a': 0.10368, 'e': 0.07504731764849956}",25,9,27.953106917042714,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,False,"{'a': 0.32768, 'e': 0.0675425858836496}",25,11,29.341590916000513,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,False,"{'a': 0.25088, 'e': 0.06078832729528464}",20,12,16.72308388062102,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,False,"{'a': 0.128, 'e': 0.054709494565756175}",20,4,26.53851044067876,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,False,"{'a': 0.512, 'e': 0.049238545109180555}",20,12,16.62301876015873,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,False,"{'a': 0.128, 'e': 0.0443146905982625}",30,13,17.798225963789356,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
56,False,"{'a': 0.2568888888888889, 'e': 0.03988322153843625}",30,11,21.24233064863657,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
57,False,"{'a': 0.3208888888888889, 'e': 0.03589489938459262}",20,7,24.61152272603977,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,False,"{'a': 0.338, 'e': 0.03230540944613336}",20,1,36.88960139073153,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,False,"{'a': 0.722, 'e': 0.029074868501520024}",25,16,18.181107033231577,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,False,"{'a': 0.10368, 'e': 0.026167381651368022}",20,12,13.99119115171682,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
61,False,"{'a': 0.128, 'e': 0.023550643486231218}",20,13,13.467574864322728,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,False,"{'a': 0.098, 'e': 0.021195579137608098}",30,15,26.125330089812877,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,False,"{'a': 0.2, 'e': 0.019076021223847286}",35,13,39.88876297983617,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,False,"{'a': 0.3160816326530613, 'e': 0.017168419101462558}",20,14,10.884541995722927,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,False,"{'a': 0.07200000000000001, 'e': 0.015451577191316302}",30,14,32.42139672529084,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,False,"{'a': 0.22755555555555557, 'e': 0.013906419472184673}",20,15,8.771522411209748,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,False,"{'a': 0.05, 'e': 0.012515777524966205}",20,16,7.274581910386554,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,False,"{'a': 0.032, 'e': 0.011264199772469584}",20,9,19.728040516374968,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,False,"{'a': 0.24200000000000002, 'e': 0.010137779795222625}",30,20,19.978973508675445,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,False,"{'a': 0.08888888888888889, 'e': 0.009124001815700363}",20,11,17.97534498311513,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",35,21,22.259260586134136,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,2,30.907464910055154,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,7,26.113180955609604,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,15,10.053139305914488,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,12,25.658606030723202,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,2,36.77213534089698,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",30,20,17.84671367955806,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",25,17,15.394085940514348,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,11,15.170118300248674,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",30,18,24.116715996870177,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",20,3,28.43352347290827,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",25,14,21.188465569322055,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",20,10,19.33252031717244,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",30,16,25.177873911523033,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",20,8,26.972009532325146,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",20,13,15.042535324584476,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",25,11,26.628011891600483,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",25,15,19.07739579615139,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",20,9,20.740174874222824,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",20,11,15.133262799102038,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",30,7,42.017439026751006,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0, 'e': 0}",25,20,8.121739191906046,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",25,12,21.197863612841257,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",35,18,32.74662311315794,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",25,11,24.675437819715867,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0, 'e': 0}",20,11,15.571274046443795,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0, 'e': 0}",20,10,16.44922011045002,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0}",25,11,26.516053503197945,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0, 'e': 0}",25,14,18.664545598111726,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0, 'e': 0}",20,16,8.434443740323069,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
